"obeyedInstructions" "subj" "PrePost" "condition" "Group" "block" "list" "trialnumber" "task" "length" "serpos" "word" "writtenSP" "outputorder" "prepost" "cond" "group" "tasktype"
1 1 "PRE" "FR" "PreFR" 2 4 36 "FR" 15 8 "impulse" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 4 36 "FR" 15 9 "oblige" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 4 36 "FR" 15 10 "behave" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 4 36 "FR" 15 11 "member" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 4 36 "FR" 15 12 "movie" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 4 36 "FR" 15 13 "decay" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 4 36 "FR" 15 14 "desire" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 4 36 "FR" 15 15 "borrow" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 1 "estate" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 2 "assume" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 3 "happen" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 4 "lumber" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 5 "boundary" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 6 "arrow" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 7 "surface" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 8 "consume" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 9 "answer" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 10 "widow" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 11 "confess" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 12 "beaver" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 13 "county" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 14 "party" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 5 37 "FR" 15 15 "describe" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 6 38 "FR" 8 1 "indeed" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 6 38 "FR" 8 2 "upon" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 6 38 "FR" 8 3 "revenge" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 6 38 "FR" 8 4 "condemn" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 6 38 "FR" 8 5 "finish" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 6 38 "FR" 8 6 "fairly" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 6 38 "FR" 8 7 "thereby" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 6 38 "FR" 8 8 "pocket" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 7 39 "FR" 4 1 "adopt" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 7 39 "FR" 4 2 "loudly" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 7 39 "FR" 4 3 "platform" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 7 39 "FR" 4 4 "alive" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 8 40 "FR" 5 1 "mention" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 8 40 "FR" 5 2 "menace" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 8 40 "FR" 5 3 "prairie" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 8 40 "FR" 5 4 "patent" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 8 40 "FR" 5 5 "healthy" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 9 41 "FR" 7 1 "perceive" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 9 41 "FR" 7 2 "ever" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 9 41 "FR" 7 3 "backward" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 9 41 "FR" 7 4 "defend" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 9 41 "FR" 7 5 "forget" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 9 41 "FR" 7 6 "summon" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 9 41 "FR" 7 7 "sentence" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 10 42 "FR" 7 1 "detail" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 10 42 "FR" 7 2 "allow" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 10 42 "FR" 7 3 "painting" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 10 42 "FR" 7 4 "speaker" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 10 42 "FR" 7 5 "product" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 10 42 "FR" 7 6 "awful" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 10 42 "FR" 7 7 "prayer" 5 5 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 1 "window" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 2 "modest" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 3 "laughter" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 4 "success" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 5 "combine" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 6 "calmly" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 7 "market" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 8 "career" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 9 "create" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 10 "body" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 11 "water" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 12 "passage" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 13 "render" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 14 "captive" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 11 43 "FR" 15 15 "every" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 1 "hunter" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 2 "supply" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 3 "bushel" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 4 "farmer" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 5 "railway" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 6 "unknown" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 7 "arrive" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 8 "total" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 9 "absent" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 10 "hardly" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 11 "cotton" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 12 "elbow" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 13 "lily" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 14 "avoid" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 12 44 "FR" 15 15 "candle" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 13 45 "FR" 2 1 "paper" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 13 45 "FR" 2 2 "equip" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 14 46 "FR" 4 1 "belief" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 14 46 "FR" 4 2 "tiny" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 14 46 "FR" 4 3 "oppose" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 14 46 "FR" 4 4 "absence" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 1 "insect" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 2 "castle" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 3 "shepherd" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 4 "marriage" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 5 "ocean" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 6 "suspect" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 7 "orange" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 8 "release" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 9 "apart" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 10 "opera" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 11 "lazy" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 12 "complain" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 16 48 "FR" 6 1 "olive" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 16 48 "FR" 6 2 "aware" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 16 48 "FR" 6 3 "briefly" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 16 48 "FR" 6 4 "errand" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 16 48 "FR" 6 5 "wander" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 16 48 "FR" 6 6 "purchase" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 17 49 "FR" 6 1 "sustain" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 17 49 "FR" 6 2 "early" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 17 49 "FR" 6 3 "bother" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 17 49 "FR" 6 4 "perfect" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 17 49 "FR" 6 5 "despair" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 17 49 "FR" 6 6 "winter" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 18 50 "FR" 6 1 "inspire" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 18 50 "FR" 6 2 "consent" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 18 50 "FR" 6 3 "pursue" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 18 50 "FR" 6 4 "derive" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 18 50 "FR" 6 5 "acid" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 18 50 "FR" 6 6 "senate" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 1 "voyage" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 2 "comment" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 3 "condense" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 4 "advance" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 5 "dispose" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 6 "maybe" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 7 "scatter" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 8 "direct" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 20 52 "FR" 4 1 "preserve" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 20 52 "FR" 4 2 "tumble" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 20 52 "FR" 4 3 "twinkle" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 20 52 "FR" 4 4 "elder" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 21 53 "FR" 2 1 "research" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 21 53 "FR" 2 2 "happy" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 22 54 "FR" 2 1 "excite" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 22 54 "FR" 2 2 "invite" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 23 55 "FR" 5 1 "feeling" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 23 55 "FR" 5 2 "outside" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 23 55 "FR" 5 3 "stupid" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 23 55 "FR" 5 4 "stormy" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 23 55 "FR" 5 5 "partner" 5 5 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 1 "daughter" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 2 "gentle" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 3 "sacred" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 4 "genius" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 5 "herald" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 6 "arouse" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 7 "weary" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 8 "lonely" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 9 "madam" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 10 "contrast" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 11 "kitten" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 12 "obtain" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 25 57 "FR" 5 1 "among" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 25 57 "FR" 5 2 "cradle" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 25 57 "FR" 5 3 "prevent" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 25 57 "FR" 5 4 "muscle" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 25 57 "FR" 5 5 "shower" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 26 58 "FR" 8 1 "suppose" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 26 58 "FR" 8 2 "neither" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 26 58 "FR" 8 3 "luster" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 26 58 "FR" 8 4 "offence" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 26 58 "FR" 8 5 "mission" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 26 58 "FR" 8 6 "loyal" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 26 58 "FR" 8 7 "moral" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 26 58 "FR" 8 8 "carriage" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 27 59 "FR" 4 1 "canoe" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 27 59 "FR" 4 2 "connect" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 27 59 "FR" 4 3 "conflict" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 27 59 "FR" 4 4 "tribute" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 1 "aside" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 2 "river" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 3 "eagle" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 4 "appeal" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 5 "garment" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 6 "disgrace" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 7 "artist" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 8 "future" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 9 "costly" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 10 "music" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 11 "saddle" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 28 60 "FR" 12 12 "yonder" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 29 61 "FR" 7 1 "largely" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 29 61 "FR" 7 2 "double" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 29 61 "FR" 7 3 "project" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 29 61 "FR" 7 4 "gesture" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 29 61 "FR" 7 5 "village" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 29 61 "FR" 7 6 "congress" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 29 61 "FR" 7 7 "perish" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 30 62 "FR" 8 1 "became" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 30 62 "FR" 8 2 "squirrel" 5 5 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 30 62 "FR" 8 3 "clever" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 30 62 "FR" 8 4 "dissolve" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 30 62 "FR" 8 5 "journal" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 30 62 "FR" 8 6 "ugly" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 30 62 "FR" 8 7 "needle" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 30 62 "FR" 8 8 "linger" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 31 63 "FR" 2 1 "listen" 1 1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 31 63 "FR" 2 2 "circle" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 1 "beaten" 4 4 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 2 "private" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 3 "spider" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 4 "attack" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 5 "civil" 5 5 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 6 "emerge" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 7 "remove" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 8 "owner" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 9 "cable" -1 -1 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 10 "gallop" 2 2 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 11 "attend" 3 3 1 1 1 1
1 1 "PRE" "FR" "PreFR" 2 32 64 "FR" 12 12 "feeble" 1 1 1 1 1 1
1 2 "POST" "POST" "PostFR" 1 2 2 "FR" 4 1 "message" 1 1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 2 2 "FR" 4 2 "cottage" 2 2 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 2 2 "FR" 4 3 "apart" 3 3 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 2 2 "FR" 4 4 "supper" 4 4 2 3 2 1
1 2 "POST" "POST" "PostISR" 1 3 3 "ISR" 8 1 "elder" 1 1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 3 3 "ISR" 8 2 "affair" 2 2 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 3 3 "ISR" 8 3 "before" 3 3 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 3 3 "ISR" 8 4 "angel" 4 4 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 3 3 "ISR" 8 5 "confirm" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 3 3 "ISR" 8 6 "frequent" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 3 3 "ISR" 8 7 "product" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 3 3 "ISR" 8 8 "alive" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 4 4 "ISR" 2 1 "painter" 1 1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 4 4 "ISR" 2 2 "platform" 2 2 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 1 "onion" 1 1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 2 "slender" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 3 "study" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 4 "traitor" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 5 "dismiss" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 6 "luster" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 7 "enough" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 8 "amuse" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 9 "attend" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 10 "rider" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 11 "stupid" 9 2 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 5 5 "ISR" 12 12 "twilight" 12 3 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 1 "wretched" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 2 "farther" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 3 "shelter" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 4 "artist" 3 1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 5 "oyster" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 6 "worker" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 7 "luncheon" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 8 "impulse" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 9 "decide" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 10 "mission" 8 2 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 11 "honest" -1 -1 2 3 4 1
1 2 "POST" "POST" "PostISR" 1 6 6 "ISR" 12 12 "yonder" 9 3 2 3 4 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 1 "attain" -1 -1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 2 "dispute" -1 -1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 3 "involve" -1 -1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 4 "noble" 5 5 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 5 "worry" -1 -1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 6 "suffer" -1 -1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 7 "useful" -1 -1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 8 "compel" -1 -1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 9 "reflect" -1 -1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 10 "combine" -1 -1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 11 "assist" 3 3 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 12 "method" 4 4 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 13 "farewell" -1 -1 2 3 2 1
1 2 "POST" "POST" "PostFR" 1 8 8 "FR" 15 14 "journey" 1 1 2 3 2 1
