"id" "trial" "condition" "serpos" "item" "response"
2 3 "TwoFour" 6 "reason" "reason"
2 4 "TwoFour" 1 "answer" "answer"
2 4 "TwoFour" 2 "welfare" "welfare"
2 4 "TwoFour" 3 "extent" "control"
2 4 "TwoFour" 4 "manner" "manner"
2 4 "TwoFour" 5 "extreme" "Omission"
2 4 "TwoFour" 6 "concept" "Omission"
2 5 "TwoFour" 1 "success" "success"
2 5 "TwoFour" 2 "future" "future"
2 5 "TwoFour" 3 "permit" "permit"
2 5 "TwoFour" 4 "council" "council"
2 5 "TwoFour" 5 "effect" "extent"
2 5 "TwoFour" 6 "command" "Omission"
2 6 "TwoFour" 1 "fifteen" "fifteen"
2 6 "TwoFour" 2 "surface" "surface"
2 6 "TwoFour" 3 "vision" "vision"
2 6 "TwoFour" 4 "advice" "advice"
2 6 "TwoFour" 5 "series" "series"
2 6 "TwoFour" 6 "device" "device"
2 7 "TwoFour" 1 "budget" "budget"
2 7 "TwoFour" 2 "reading" "reading"
2 7 "TwoFour" 3 "wonder" "wonder"
2 7 "TwoFour" 4 "freedom" "freedom"
2 7 "TwoFour" 5 "session" "session"
2 7 "TwoFour" 6 "account" "account"
2 8 "TwoFour" 1 "supply" "supply"
2 8 "TwoFour" 2 "crisis" "crisis"
2 8 "TwoFour" 3 "produce" "produce"
2 8 "TwoFour" 4 "content" "content"
2 8 "TwoFour" 5 "listen" "listen"
2 8 "TwoFour" 6 "subject" "Omission"
2 9 "TwoFour" 1 "method" "method"
2 9 "TwoFour" 2 "portion" "portion"
2 9 "TwoFour" 3 "member" "member"
2 9 "TwoFour" 4 "culture" "culture"
2 9 "TwoFour" 5 "normal" "measure"
2 9 "TwoFour" 6 "junior" "junior"
2 10 "TwoFour" 1 "respect" "respect"
2 10 "TwoFour" 2 "justice" "justice"
2 10 "TwoFour" 3 "feeling" "feeling"
2 10 "TwoFour" 4 "belief" "belief"
2 10 "TwoFour" 5 "latter" "latter"
2 10 "TwoFour" 6 "measure" "measure"
2 1 "OneFive" 1 "command" "command"
2 1 "OneFive" 2 "portion" "portion"
2 1 "OneFive" 3 "reading" "reading"
2 1 "OneFive" 4 "surface" "feeling"
2 1 "OneFive" 5 "welfare" "welfare"
2 1 "OneFive" 6 "manner" "Omission"
2 2 "OneFive" 1 "trouble" "trouble"
2 2 "OneFive" 2 "effect" "effect"
2 2 "OneFive" 3 "supply" "supply"
2 2 "OneFive" 4 "review" "review"
2 2 "OneFive" 5 "latter" "latter"
2 2 "OneFive" 6 "content" "content"
2 3 "OneFive" 1 "device" "advice"
2 3 "OneFive" 2 "control" "concept"
2 3 "OneFive" 3 "concept" "control"
2 3 "OneFive" 4 "freedom" "freedom"
2 3 "OneFive" 5 "budget" "budget"
2 3 "OneFive" 6 "private" "private"
2 4 "OneFive" 1 "justice" "justice"
2 4 "OneFive" 2 "council" "council"
2 4 "OneFive" 3 "measure" "measure"
2 4 "OneFive" 4 "series" "review"
2 4 "OneFive" 5 "culture" "Omission"
2 4 "OneFive" 6 "normal" "Omission"
2 5 "OneFive" 1 "feeling" "feeling"
2 5 "OneFive" 2 "permit" "permit"
2 5 "OneFive" 3 "crisis" "crisis"
2 5 "OneFive" 4 "amount" "extreme"
2 5 "OneFive" 5 "advice" "Omission"
2 5 "OneFive" 6 "extreme" "Omission"
2 6 "OneFive" 1 "became" "became"
2 6 "OneFive" 2 "factor" "factor"
2 6 "OneFive" 3 "balance" "balance"
2 6 "OneFive" 4 "vision" "revision"
2 6 "OneFive" 5 "fifteen" "feeling"
2 6 "OneFive" 6 "wonder" "fifteen"
2 7 "OneFive" 1 "success" "success"
2 7 "OneFive" 2 "produce" "produce"
2 7 "OneFive" 3 "attempt" "attempt"
2 7 "OneFive" 4 "subject" "subject"
2 7 "OneFive" 5 "reason" "reason"
2 7 "OneFive" 6 "junior" "Omission"
2 8 "OneFive" 1 "spirit" "spirit"
2 8 "OneFive" 2 "purpose" "purpose"
2 8 "OneFive" 3 "session" "session"
2 8 "OneFive" 4 "answer" "answer"
2 8 "OneFive" 5 "moment" "moment"
2 8 "OneFive" 6 "listen" "Omission"
2 9 "OneFive" 1 "contact" "contact"
2 9 "OneFive" 2 "closer" "closer"
2 9 "OneFive" 3 "member" "member"
2 9 "OneFive" 4 "effort" "effort"
2 9 "OneFive" 5 "respect" "respect"
2 9 "OneFive" 6 "future" "review"
2 10 "OneFive" 1 "career" "career"
2 10 "OneFive" 2 "extent" "extent"
2 10 "OneFive" 3 "account" "amount"
2 10 "OneFive" 4 "appear" "belief"
2 10 "OneFive" 5 "method" "effort"
2 10 "OneFive" 6 "belief" "Omission"
2 1 "ZeroSix" 1 "extreme" "extreme"
2 1 "ZeroSix" 2 "moment" "moment"
2 1 "ZeroSix" 3 "trouble" "trouble"
2 1 "ZeroSix" 4 "future" "future"
2 1 "ZeroSix" 5 "wonder" "wonder"
2 1 "ZeroSix" 6 "produce" "produce"
2 2 "ZeroSix" 1 "account" "account"
2 2 "ZeroSix" 2 "belief" "belief"
2 2 "ZeroSix" 3 "crisis" "crisis"
2 2 "ZeroSix" 4 "session" "session"
2 2 "ZeroSix" 5 "reading" "reading"
2 2 "ZeroSix" 6 "justice" "justice"
2 3 "ZeroSix" 1 "supply" "supply"
2 3 "ZeroSix" 2 "budget" "budget"
2 3 "ZeroSix" 3 "answer" "answer"
2 3 "ZeroSix" 4 "concept" "concept"
2 3 "ZeroSix" 5 "closer" "closer"
2 3 "ZeroSix" 6 "effect" "effort"
2 4 "ZeroSix" 1 "attempt" "attempt"
2 4 "ZeroSix" 2 "advice" "advice"
2 4 "ZeroSix" 3 "effort" "effort"
2 4 "ZeroSix" 4 "device" "device"
2 4 "ZeroSix" 5 "contact" "contact"
2 4 "ZeroSix" 6 "welfare" "welfare"
2 5 "ZeroSix" 1 "reason" "reason"
2 5 "ZeroSix" 2 "purpose" "success"
2 5 "ZeroSix" 3 "success" "member"
2 5 "ZeroSix" 4 "member" "became"
2 5 "ZeroSix" 5 "portion" "Omission"
2 5 "ZeroSix" 6 "became" "Omission"
2 6 "ZeroSix" 1 "manner" "manner"
2 6 "ZeroSix" 2 "amount" "amount"
2 6 "ZeroSix" 3 "subject" "subject"
2 6 "ZeroSix" 4 "career" "career"
2 6 "ZeroSix" 5 "spirit" "spirit"
2 6 "ZeroSix" 6 "fifteen" "fifteen"
2 7 "ZeroSix" 1 "review" "review"
2 7 "ZeroSix" 2 "balance" "balance"
2 7 "ZeroSix" 3 "feeling" "feeling"
2 7 "ZeroSix" 4 "council" "council"
2 7 "ZeroSix" 5 "extent" "extent"
2 7 "ZeroSix" 6 "control" "control"
2 8 "ZeroSix" 1 "listen" "listen"
2 8 "ZeroSix" 2 "junior" "junior"
2 8 "ZeroSix" 3 "normal" "normal"
2 8 "ZeroSix" 4 "permit" "permit"
2 8 "ZeroSix" 5 "vision" "vision"
2 8 "ZeroSix" 6 "surface" "surface"
2 9 "ZeroSix" 1 "freedom" "freedom"
2 9 "ZeroSix" 2 "content" "content"
2 9 "ZeroSix" 3 "method" "measure"
2 9 "ZeroSix" 4 "respect" "respect"
2 9 "ZeroSix" 5 "measure" "series"
2 9 "ZeroSix" 6 "series" "Omission"
2 10 "ZeroSix" 1 "appear" "appear"
2 10 "ZeroSix" 2 "factor" "factor"
2 10 "ZeroSix" 3 "private" "private"
2 10 "ZeroSix" 4 "command" "command"
2 10 "ZeroSix" 5 "latter" "attempt"
2 10 "ZeroSix" 6 "culture" "respect"
2 1 "SixZero" 1 "extent" "extent"
2 1 "SixZero" 2 "vision" "vision"
2 1 "SixZero" 3 "closer" "closer"
2 1 "SixZero" 4 "answer" "answer"
2 1 "SixZero" 5 "purpose" "purpose"
2 1 "SixZero" 6 "respect" "Omission"
2 2 "SixZero" 1 "contact" "contact"
2 2 "SixZero" 2 "attempt" "attempt"
2 2 "SixZero" 3 "appear" "welfare"
2 2 "SixZero" 4 "welfare" "success"
2 2 "SixZero" 5 "success" "advice"
2 2 "SixZero" 6 "advice" "Omission"
2 3 "SixZero" 1 "balance" "balance"
2 3 "SixZero" 2 "future" "future"
2 3 "SixZero" 3 "surface" "surface"
2 3 "SixZero" 4 "permit" "permit"
2 3 "SixZero" 5 "method" "freedom"
2 3 "SixZero" 6 "freedom" "Omission"
2 4 "SixZero" 1 "review" "review"
2 4 "SixZero" 2 "reason" "feeling"
2 4 "SixZero" 3 "command" "command"
2 4 "SixZero" 4 "feeling" "surface"
2 4 "SixZero" 5 "concept" "Omission"
2 4 "SixZero" 6 "control" "Omission"
2 5 "SixZero" 1 "content" "content"
2 5 "SixZero" 2 "amount" "amount"
2 5 "SixZero" 3 "moment" "moment"
2 5 "SixZero" 4 "council" "council"
2 5 "SixZero" 5 "spirit" "spirit"
2 5 "SixZero" 6 "manner" "Omission"
2 6 "SixZero" 1 "effect" "effect"
2 6 "SixZero" 2 "account" "amount"
2 6 "SixZero" 3 "culture" "content"
2 6 "SixZero" 4 "member" "culture"
2 6 "SixZero" 5 "series" "series"
2 6 "SixZero" 6 "factor" "Omission"
2 7 "SixZero" 1 "trouble" "trouble"
2 7 "SixZero" 2 "fifteen" "fifteen"
2 7 "SixZero" 3 "device" "device"
2 7 "SixZero" 4 "portion" "portion"
2 7 "SixZero" 5 "career" "career"
2 7 "SixZero" 6 "reading" "reading"
2 8 "SixZero" 1 "measure" "measure"
2 8 "SixZero" 2 "private" "private"
2 8 "SixZero" 3 "latter" "latter"
2 8 "SixZero" 4 "budget" "Omission"
2 8 "SixZero" 5 "extreme" "extreme"
2 8 "SixZero" 6 "became" "became"
2 9 "SixZero" 1 "effort" "effort"
2 9 "SixZero" 2 "crisis" "crisis"
2 9 "SixZero" 3 "belief" "belief"
2 9 "SixZero" 4 "listen" "listen"
2 9 "SixZero" 5 "normal" "junior"
2 9 "SixZero" 6 "junior" "Omission"
2 10 "SixZero" 1 "subject" "subject"
2 10 "SixZero" 2 "supply" "supply"
2 10 "SixZero" 3 "produce" "belief"
2 10 "SixZero" 4 "wonder" "wonder"
2 10 "SixZero" 5 "session" "justice"
2 10 "SixZero" 6 "justice" "session"
3 1 "FourTwo" 1 "effort" "effort"
3 1 "FourTwo" 2 "produce" "produce"
3 1 "FourTwo" 3 "wonder" "Omission"
3 1 "FourTwo" 4 "content" "Omission"
3 1 "FourTwo" 5 "became" "Omission"
3 1 "FourTwo" 6 "belief" "Omission"
3 2 "FourTwo" 1 "effect" "Omission"
3 2 "FourTwo" 2 "career" "Omission"
3 2 "FourTwo" 3 "success" "Omission"
3 2 "FourTwo" 4 "portion" "Omission"
3 2 "FourTwo" 5 "moment" "moment"
3 2 "FourTwo" 6 "welfare" "welfare"
3 3 "FourTwo" 1 "command" "command"
3 3 "FourTwo" 2 "latter" "latter"
3 3 "FourTwo" 3 "normal" "normal"
3 3 "FourTwo" 4 "justice" "justice"
3 3 "FourTwo" 5 "culture" "culture"
3 3 "FourTwo" 6 "attempt" "land"
3 4 "FourTwo" 1 "budget" "subject"
3 4 "FourTwo" 2 "subject" "object"
3 4 "FourTwo" 3 "extent" "Omission"
3 4 "FourTwo" 4 "council" "Omission"
3 4 "FourTwo" 5 "spirit" "world"
3 4 "FourTwo" 6 "closer" "Omission"
3 5 "FourTwo" 1 "listen" "listen"
3 5 "FourTwo" 2 "method" "method"
3 5 "FourTwo" 3 "supply" "supply"
3 5 "FourTwo" 4 "device" "device"
3 5 "FourTwo" 5 "session" "session"
3 5 "FourTwo" 6 "private" "medium"
3 6 "FourTwo" 1 "respect" "respect"
3 6 "FourTwo" 2 "concept" "concept"
3 6 "FourTwo" 3 "crisis" "Omission"
3 6 "FourTwo" 4 "freedom" "Omission"
3 6 "FourTwo" 5 "permit" "Omission"
3 6 "FourTwo" 6 "advice" "Omission"
3 7 "FourTwo" 1 "manner" "manner"
3 7 "FourTwo" 2 "account" "account"
3 7 "FourTwo" 3 "future" "future"
3 7 "FourTwo" 4 "balance" "balance"
3 7 "FourTwo" 5 "trouble" "trouble"
3 7 "FourTwo" 6 "answer" "Omission"
3 8 "FourTwo" 1 "series" "series"
3 8 "FourTwo" 2 "reason" "review"
3 8 "FourTwo" 3 "review" "future"
3 8 "FourTwo" 4 "contact" "contact"
3 8 "FourTwo" 5 "measure" "account"
3 8 "FourTwo" 6 "reading" "Omission"
3 9 "FourTwo" 1 "member" "reason"
3 9 "FourTwo" 2 "control" "repeat"
3 9 "FourTwo" 3 "appear" "Omission"
3 9 "FourTwo" 4 "purpose" "Omission"
3 9 "FourTwo" 5 "factor" "factor"
3 9 "FourTwo" 6 "amount" "amount"
3 10 "FourTwo" 1 "surface" "member"
3 10 "FourTwo" 2 "junior" "vision"
3 10 "FourTwo" 3 "extreme" "Omission"
3 10 "FourTwo" 4 "fifteen" "Omission"
3 10 "FourTwo" 5 "vision" "Omission"
3 10 "FourTwo" 6 "feeling" "Omission"
3 1 "Three" 1 "career" "career"
3 1 "Three" 2 "subject" "subject"
3 1 "Three" 3 "device" "device"
3 1 "Three" 4 "future" "future"
3 1 "Three" 5 "listen" "private"
3 1 "Three" 6 "private" "listen"
3 2 "Three" 1 "feeling" "Omission"
3 2 "Three" 2 "spirit" "Omission"
3 2 "Three" 3 "vision" "Omission"
3 2 "Three" 4 "extent" "extent"
3 2 "Three" 5 "justice" "justice"
3 2 "Three" 6 "latter" "latter"
3 3 "Three" 1 "fifteen" "fifteen"
3 3 "Three" 2 "permit" "permit"
3 3 "Three" 3 "closer" "closer"
3 3 "Three" 4 "method" "method"
3 3 "Three" 5 "culture" "culture"
3 3 "Three" 6 "surface" "surface"
3 4 "Three" 1 "purpose" "purpose"
3 4 "Three" 2 "crisis" "crisis"
3 4 "Three" 3 "effort" "effort"
3 4 "Three" 4 "supply" "release"
3 4 "Three" 5 "respect" "repeat"
3 4 "Three" 6 "reason" "Omission"
3 5 "Three" 1 "wonder" "wonder"
3 5 "Three" 2 "control" "control"
3 5 "Three" 3 "member" "member"
3 5 "Three" 4 "factor" "Omission"
3 5 "Three" 5 "session" "Omission"
3 5 "Three" 6 "attempt" "Omission"
3 6 "Three" 1 "balance" "balance"
3 6 "Three" 2 "council" "council"
3 6 "Three" 3 "portion" "matter"
3 6 "Three" 4 "reading" "Omission"
3 6 "Three" 5 "trouble" "Omission"
3 6 "Three" 6 "became" "Omission"
3 7 "Three" 1 "produce" "produce"
3 7 "Three" 2 "appear" "desire"
3 7 "Three" 3 "effect" "effect"
3 7 "Three" 4 "moment" "moment"
3 7 "Three" 5 "normal" "Omission"
3 7 "Three" 6 "extreme" "extreme"
3 8 "Three" 1 "command" "command"
3 8 "Three" 2 "success" "success"
3 8 "Three" 3 "manner" "manner"
3 8 "Three" 4 "answer" "Omission"
3 8 "Three" 5 "belief" "belief"
3 8 "Three" 6 "advice" "advice"
3 9 "Three" 1 "account" "account"
3 9 "Three" 2 "freedom" "freedom"
3 9 "Three" 3 "review" "review"
3 9 "Three" 4 "junior" "junior"
3 9 "Three" 5 "budget" "budget"
3 9 "Three" 6 "contact" "contract"
3 10 "Three" 1 "amount" "Omission"
3 10 "Three" 2 "content" "Omission"
3 10 "Three" 3 "concept" "Omission"
3 10 "Three" 4 "series" "series"
3 10 "Three" 5 "measure" "measure"
3 10 "Three" 6 "welfare" "welfare"
3 1 "TwoFour" 1 "closer" "factor"
3 1 "TwoFour" 2 "factor" "closer"
3 1 "TwoFour" 3 "purpose" "appear"
3 1 "TwoFour" 4 "career" "trouble"
3 1 "TwoFour" 5 "appear" "time"
3 1 "TwoFour" 6 "trouble" "Omission"
3 2 "TwoFour" 1 "contact" "Omission"
3 2 "TwoFour" 2 "balance" "Omission"
3 2 "TwoFour" 3 "moment" "moment"
3 2 "TwoFour" 4 "spirit" "spirit"
3 2 "TwoFour" 5 "review" "review"
3 2 "TwoFour" 6 "attempt" "sent"
3 3 "TwoFour" 1 "private" "account"
3 3 "TwoFour" 2 "became" "control"
3 3 "TwoFour" 3 "control" "effort"
3 3 "TwoFour" 4 "effort" "imply"
3 3 "TwoFour" 5 "amount" "reason"
3 3 "TwoFour" 6 "reason" "Omission"
3 4 "TwoFour" 1 "answer" "answer"
3 4 "TwoFour" 2 "welfare" "welfare"
3 4 "TwoFour" 3 "extent" "extent"
3 4 "TwoFour" 4 "manner" "manner"
3 4 "TwoFour" 5 "extreme" "extreme"
3 4 "TwoFour" 6 "concept" "concept"
3 5 "TwoFour" 1 "success" "success"
3 5 "TwoFour" 2 "future" "future"
3 5 "TwoFour" 3 "permit" "permit"
3 5 "TwoFour" 4 "council" "council"
3 5 "TwoFour" 5 "effect" "command"
3 5 "TwoFour" 6 "command" "peril"
3 6 "TwoFour" 1 "fifteen" "fifteen"
3 6 "TwoFour" 2 "surface" "surface"
3 6 "TwoFour" 3 "vision" "vision"
3 6 "TwoFour" 4 "advice" "advice"
3 6 "TwoFour" 5 "series" "Omission"
3 6 "TwoFour" 6 "device" "device"
3 7 "TwoFour" 1 "budget" "budget"
3 7 "TwoFour" 2 "reading" "reading"
3 7 "TwoFour" 3 "wonder" "wonder"
3 7 "TwoFour" 4 "freedom" "freedom"
3 7 "TwoFour" 5 "session" "session"
3 7 "TwoFour" 6 "account" "account"
3 8 "TwoFour" 1 "supply" "pressure"
3 8 "TwoFour" 2 "crisis" "produce"
3 8 "TwoFour" 3 "produce" "subject"
3 8 "TwoFour" 4 "content" "account"
3 8 "TwoFour" 5 "listen" "reading"
3 8 "TwoFour" 6 "subject" "Omission"
3 9 "TwoFour" 1 "method" "method"
3 9 "TwoFour" 2 "portion" "portion"
3 9 "TwoFour" 3 "member" "number"
3 9 "TwoFour" 4 "culture" "member"
3 9 "TwoFour" 5 "normal" "culture"
3 9 "TwoFour" 6 "junior" "Omission"
3 10 "TwoFour" 1 "respect" "justice"
3 10 "TwoFour" 2 "justice" "feeling"
3 10 "TwoFour" 3 "feeling" "belief"
3 10 "TwoFour" 4 "belief" "Omission"
3 10 "TwoFour" 5 "latter" "Omission"
3 10 "TwoFour" 6 "measure" "care"
3 1 "OneFive" 1 "command" "command"
3 1 "OneFive" 2 "portion" "portion"
3 1 "OneFive" 3 "reading" "reading"
3 1 "OneFive" 4 "surface" "surface"
3 1 "OneFive" 5 "welfare" "welfare"
3 1 "OneFive" 6 "manner" "Omission"
3 2 "OneFive" 1 "trouble" "Omission"
3 2 "OneFive" 2 "effect" "effect"
3 2 "OneFive" 3 "supply" "supply"
3 2 "OneFive" 4 "review" "latter"
3 2 "OneFive" 5 "latter" "review"
3 2 "OneFive" 6 "content" "content"
3 3 "OneFive" 1 "device" "device"
3 3 "OneFive" 2 "control" "control"
3 3 "OneFive" 3 "concept" "concept"
3 3 "OneFive" 4 "freedom" "freedom"
3 3 "OneFive" 5 "budget" "budget"
3 3 "OneFive" 6 "private" "income"
3 4 "OneFive" 1 "justice" "justice"
3 4 "OneFive" 2 "council" "council"
3 4 "OneFive" 3 "measure" "measure"
3 4 "OneFive" 4 "series" "series"
3 4 "OneFive" 5 "culture" "Omission"
3 4 "OneFive" 6 "normal" "Omission"
3 5 "OneFive" 1 "feeling" "permit"
3 5 "OneFive" 2 "permit" "crisis"
3 5 "OneFive" 3 "crisis" "advice"
3 5 "OneFive" 4 "amount" "amount"
3 5 "OneFive" 5 "advice" "extreme"
3 5 "OneFive" 6 "extreme" "measure"
3 6 "OneFive" 1 "became" "became"
3 6 "OneFive" 2 "factor" "factor"
3 6 "OneFive" 3 "balance" "balance"
3 6 "OneFive" 4 "vision" "vision"
3 6 "OneFive" 5 "fifteen" "reason"
3 6 "OneFive" 6 "wonder" "region"
3 7 "OneFive" 1 "success" "kept"
3 7 "OneFive" 2 "produce" "produce"
3 7 "OneFive" 3 "attempt" "attempt"
3 7 "OneFive" 4 "subject" "subject"
3 7 "OneFive" 5 "reason" "junior"
3 7 "OneFive" 6 "junior" "Omission"
3 8 "OneFive" 1 "spirit" "spirit"
3 8 "OneFive" 2 "purpose" "purpose"
3 8 "OneFive" 3 "session" "session"
3 8 "OneFive" 4 "answer" "answer"
3 8 "OneFive" 5 "moment" "moment"
3 8 "OneFive" 6 "listen" "vision"
3 9 "OneFive" 1 "contact" "contact"
3 9 "OneFive" 2 "closer" "closer"
3 9 "OneFive" 3 "member" "memory"
3 9 "OneFive" 4 "effort" "effort"
3 9 "OneFive" 5 "respect" "Omission"
3 9 "OneFive" 6 "future" "Omission"
3 10 "OneFive" 1 "career" "career"
3 10 "OneFive" 2 "extent" "extent"
3 10 "OneFive" 3 "account" "method"
3 10 "OneFive" 4 "appear" "apply"
3 10 "OneFive" 5 "method" "belief"
3 10 "OneFive" 6 "belief" "Omission"
3 1 "ZeroSix" 1 "extreme" "extreme"
3 1 "ZeroSix" 2 "moment" "moment"
3 1 "ZeroSix" 3 "trouble" "Omission"
3 1 "ZeroSix" 4 "future" "trouble"
3 1 "ZeroSix" 5 "wonder" "wonder"
3 1 "ZeroSix" 6 "produce" "produce"
3 2 "ZeroSix" 1 "account" "account"
3 2 "ZeroSix" 2 "belief" "belief"
3 2 "ZeroSix" 3 "crisis" "crisis"
3 2 "ZeroSix" 4 "session" "session"
3 2 "ZeroSix" 5 "reading" "reading"
3 2 "ZeroSix" 6 "justice" "justice"
3 3 "ZeroSix" 1 "supply" "supply"
3 3 "ZeroSix" 2 "budget" "budget"
3 3 "ZeroSix" 3 "answer" "answer"
3 3 "ZeroSix" 4 "concept" "closer"
3 3 "ZeroSix" 5 "closer" "concept"
3 3 "ZeroSix" 6 "effect" "effect"
3 4 "ZeroSix" 1 "attempt" "attempt"
3 4 "ZeroSix" 2 "advice" "advice"
3 4 "ZeroSix" 3 "effort" "effort"
3 4 "ZeroSix" 4 "device" "device"
3 4 "ZeroSix" 5 "contact" "welfare"
3 4 "ZeroSix" 6 "welfare" "contact"
3 5 "ZeroSix" 1 "reason" "reason"
3 5 "ZeroSix" 2 "purpose" "purpose"
3 5 "ZeroSix" 3 "success" "success"
3 5 "ZeroSix" 4 "member" "member"
3 5 "ZeroSix" 5 "portion" "portion"
3 5 "ZeroSix" 6 "became" "became"
3 6 "ZeroSix" 1 "manner" "manner"
3 6 "ZeroSix" 2 "amount" "amount"
3 6 "ZeroSix" 3 "subject" "subject"
3 6 "ZeroSix" 4 "career" "career"
3 6 "ZeroSix" 5 "spirit" "concept"
3 6 "ZeroSix" 6 "fifteen" "fifteen"
3 7 "ZeroSix" 1 "review" "review"
3 7 "ZeroSix" 2 "balance" "balance"
3 7 "ZeroSix" 3 "feeling" "feeling"
3 7 "ZeroSix" 4 "council" "council"
3 7 "ZeroSix" 5 "extent" "extent"
3 7 "ZeroSix" 6 "control" "control"
3 8 "ZeroSix" 1 "listen" "listen"
3 8 "ZeroSix" 2 "junior" "junior"
3 8 "ZeroSix" 3 "normal" "normal"
3 8 "ZeroSix" 4 "permit" "permit"
3 8 "ZeroSix" 5 "vision" "vision"
3 8 "ZeroSix" 6 "surface" "Omission"
3 9 "ZeroSix" 1 "freedom" "freedom"
3 9 "ZeroSix" 2 "content" "content"
3 9 "ZeroSix" 3 "method" "method"
3 9 "ZeroSix" 4 "respect" "Omission"
3 9 "ZeroSix" 5 "measure" "vision"
3 9 "ZeroSix" 6 "series" "Omission"
3 10 "ZeroSix" 1 "appear" "appear"
3 10 "ZeroSix" 2 "factor" "factor"
3 10 "ZeroSix" 3 "private" "private"
3 10 "ZeroSix" 4 "command" "advice"
3 10 "ZeroSix" 5 "latter" "vision"
3 10 "ZeroSix" 6 "culture" "command"
3 1 "SixZero" 1 "extent" "extent"
3 1 "SixZero" 2 "vision" "vision"
3 1 "SixZero" 3 "closer" "closer"
3 1 "SixZero" 4 "answer" "Omission"
3 1 "SixZero" 5 "purpose" "Omission"
3 1 "SixZero" 6 "respect" "Omission"
3 2 "SixZero" 1 "contact" "contact"
3 2 "SixZero" 2 "attempt" "attempt"
3 2 "SixZero" 3 "appear" "appear"
3 2 "SixZero" 4 "welfare" "advice"
3 2 "SixZero" 5 "success" "Omission"
3 2 "SixZero" 6 "advice" "Omission"
3 3 "SixZero" 1 "balance" "balance"
3 3 "SixZero" 2 "future" "purpose"
3 3 "SixZero" 3 "surface" "future"
3 3 "SixZero" 4 "permit" "advice"
3 3 "SixZero" 5 "method" "justice"
3 3 "SixZero" 6 "freedom" "Omission"
3 4 "SixZero" 1 "review" "review"
3 4 "SixZero" 2 "reason" "concept"
3 4 "SixZero" 3 "command" "command"
3 4 "SixZero" 4 "feeling" "session"
3 4 "SixZero" 5 "concept" "Omission"
3 4 "SixZero" 6 "control" "Omission"
3 5 "SixZero" 1 "content" "content"
3 5 "SixZero" 2 "amount" "amount"
3 5 "SixZero" 3 "moment" "moment"
3 5 "SixZero" 4 "council" "council"
3 5 "SixZero" 5 "spirit" "Omission"
3 5 "SixZero" 6 "manner" "Omission"
3 6 "SixZero" 1 "effect" "effect"
3 6 "SixZero" 2 "account" "account"
3 6 "SixZero" 3 "culture" "culture"
3 6 "SixZero" 4 "member" "extent"
3 6 "SixZero" 5 "series" "Omission"
3 6 "SixZero" 6 "factor" "Omission"
3 7 "SixZero" 1 "trouble" "device"
3 7 "SixZero" 2 "fifteen" "fifteen"
3 7 "SixZero" 3 "device" "trouble"
3 7 "SixZero" 4 "portion" "reading"
3 7 "SixZero" 5 "career" "concept"
3 7 "SixZero" 6 "reading" "Omission"
3 8 "SixZero" 1 "measure" "measure"
3 8 "SixZero" 2 "private" "private"
3 8 "SixZero" 3 "latter" "latter"
3 8 "SixZero" 4 "budget" "review"
3 8 "SixZero" 5 "extreme" "appear"
3 8 "SixZero" 6 "became" "Omission"
3 9 "SixZero" 1 "effort" "event"
3 9 "SixZero" 2 "crisis" "crisis"
3 9 "SixZero" 3 "belief" "Omission"
3 9 "SixZero" 4 "listen" "Omission"
3 9 "SixZero" 5 "normal" "Omission"
3 9 "SixZero" 6 "junior" "Omission"
3 10 "SixZero" 1 "subject" "subject"
3 10 "SixZero" 2 "supply" "supply"
3 10 "SixZero" 3 "produce" "produce"
3 10 "SixZero" 4 "wonder" "pressure"
3 10 "SixZero" 5 "session" "Omission"
3 10 "SixZero" 6 "justice" "Omission"
3 1 "FiveOne" 1 "manner" "manner"
3 1 "FiveOne" 2 "extent" "extent"
3 1 "FiveOne" 3 "success" "member"
3 1 "FiveOne" 4 "effect" "success"
3 1 "FiveOne" 5 "member" "income"
3 1 "FiveOne" 6 "closer" "Omission"
3 2 "FiveOne" 1 "career" "budget"
3 2 "FiveOne" 2 "reason" "session"
3 2 "FiveOne" 3 "portion" "concept"
3 2 "FiveOne" 4 "budget" "Omission"
3 2 "FiveOne" 5 "trouble" "Omission"
3 2 "FiveOne" 6 "content" "Omission"
3 3 "FiveOne" 1 "attempt" "attempt"
3 3 "FiveOne" 2 "concept" "concept"
3 3 "FiveOne" 3 "advice" "advice"
3 3 "FiveOne" 4 "freedom" "appear"
3 3 "FiveOne" 5 "method" "contact"
3 3 "FiveOne" 6 "extreme" "extreme"
3 4 "FiveOne" 1 "answer" "answer"
3 4 "FiveOne" 2 "reading" "reading"
3 4 "FiveOne" 3 "private" "private"
3 4 "FiveOne" 4 "series" "series"
3 4 "FiveOne" 5 "review" "review"
3 4 "FiveOne" 6 "moment" "moment"
3 5 "FiveOne" 1 "session" "session"
3 5 "FiveOne" 2 "control" "Omission"
3 5 "FiveOne" 3 "surface" "Omission"
3 5 "FiveOne" 4 "command" "Omission"
3 5 "FiveOne" 5 "spirit" "Omission"
3 5 "FiveOne" 6 "fifteen" "Omission"
3 6 "FiveOne" 1 "subject" "subject"
3 6 "FiveOne" 2 "appear" "appear"
3 6 "FiveOne" 3 "device" "device"
3 6 "FiveOne" 4 "factor" "account"
3 6 "FiveOne" 5 "account" "vision"
3 6 "FiveOne" 6 "supply" "extent"
